TXID: 8e7d832e-c436-4486-8eca-84f804e1aede | Timestamp: 2014-02-20T04:20:41 | Amount: 1604.22 | Currency: GBP | SenderAcct: 9825360614326898 | ReceiverAcct: 0845323509129135 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 2f860f15-72db-4eb3-928c-812e261b51bf | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-0818 | Approver: EMP-5596 | SOF: None
TXID: 05bbbd21-e3b3-4391-b47b-8a26f79d5a2c | Timestamp: 1997-01-15T15:19:49 | Amount: 1940.21 | Currency: GBP | SenderAcct: 2190466723533285 | ReceiverAcct: 9098385017738647 | SenderCountry: BR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 92048063-3e1b-4496-b022-689a4a5bce30 | RiskRating: Medium | KYC: True | Retention: 7 | Initiator: EMP-5147 | Approver: EMP-2343 | SOF: Gift
TXID: d3f0f2ac-5356-476a-b9ff-4af3b4f98759 | Timestamp: 1982-07-24T05:44:33 | Amount: 3354.0 | Currency: EUR | SenderAcct: 7147526945727754 | ReceiverAcct: 8491006550948682 | SenderCountry: BR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: ef872ebf-ba7f-479f-b9ed-b7857d561ad6 | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-2006 | Approver: EMP-8166 | SOF: Gift
TXID: a2189f52-df77-452a-a67a-072f61463c24 | Timestamp: 1973-12-11T16:42:47 | Amount: 17877.5 | Currency: USD | SenderAcct: 7925728728146405 | ReceiverAcct: 3114479028201332 | SenderCountry: DE | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 5a968dee-a34c-4796-82e8-c8dfae966c62 | RiskRating: Low | KYC: True | Retention: 5 | Initiator: EMP-2175 | Approver: EMP-5865 | SOF: Gift
TXID: aa2a3201-ba98-450a-b911-01d1e48ff406 | Timestamp: 1987-12-10T22:11:41 | Amount: 2065.51 | Currency: GBP | SenderAcct: 2745100538091058 | ReceiverAcct: 3366658260255826 | SenderCountry: US | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 23ba9736-f2b2-44bd-b867-7026e6b4866a | RiskRating: Medium | KYC: True | Retention: 1 | Initiator: EMP-9085 | Approver: EMP-8027 | SOF: Investment
TXID: 635e9423-12c9-4ca9-b851-d93d78a49199 | Timestamp: 2006-11-27T20:06:40 | Amount: 15958.56 | Currency: USD | SenderAcct: 1389793333944047 | ReceiverAcct: 2475877278453250 | SenderCountry: US | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: c0b79fd4-04fa-4e64-99f2-1515eae0f461 | RiskRating: Medium | KYC: False | Retention: 1 | Initiator: EMP-9998 | Approver: EMP-3141 | SOF: Investment
TXID: 056a7904-f21b-4543-b17c-793c3b25a428 | Timestamp: 1986-06-07T21:17:48 | Amount: 15407.29 | Currency: GBP | SenderAcct: 3002213157114958 | ReceiverAcct: 1801731886860912 | SenderCountry: DE | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: d04d1f03-4f8a-4e83-964c-70317b84fcd7 | RiskRating: Low | KYC: True | Retention: 10 | Initiator: EMP-7987 | Approver: EMP-8148 | SOF: Gift
TXID: a7ad4dde-a312-4221-9f56-403e2d3e70b2 | Timestamp: 1975-09-17T18:11:08 | Amount: 2687.07 | Currency: USD | SenderAcct: 3633884510093976 | ReceiverAcct: 9313086000238748 | SenderCountry: FR | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 42d2a7c4-90fd-49f8-bdcb-69786f706174 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-2323 | Approver: EMP-1396 | SOF: None
TXID: 230d6f1a-7331-4f4d-b4ab-8784ce63e386 | Timestamp: 2025-03-23T13:41:20 | Amount: 6346.12 | Currency: USD | SenderAcct: 3839836006757356 | ReceiverAcct: 1840314934281152 | SenderCountry: FR | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: f33a4627-8ebb-43ae-9c41-fddde1828e20 | RiskRating: High | KYC: True | Retention: 1 | Initiator: EMP-7820 | Approver: EMP-8030 | SOF: Gift
TXID: 72902d88-c825-420b-9dc1-6a0c8356c722 | Timestamp: 2012-04-17T15:04:12 | Amount: 2558.77 | Currency: USD | SenderAcct: 2263121515437393 | ReceiverAcct: 8045140164747398 | SenderCountry: US | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 9e9b2cdb-87f4-4ffb-8811-83d28d1b8a1d | RiskRating: Medium | KYC: False | Retention: 5 | Initiator: EMP-2966 | Approver: EMP-0816 | SOF: None
TXID: 8676d2d2-c42e-473c-a7ea-450c1a6719f1 | Timestamp: 2012-10-16T01:46:30 | Amount: 2919.77 | Currency: USD | SenderAcct: 2439120961796250 | ReceiverAcct: 5415671825064133 | SenderCountry: FR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 54b9af64-264a-4a3c-80e2-1504f0ef9ab3 | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-7982 | Approver: EMP-9863 | SOF: Gift
TXID: b92ef7dd-5dd0-42e5-817d-9948601127f8 | Timestamp: 1977-08-28T19:28:33 | Amount: 6944.22 | Currency: USD | SenderAcct: 5154017105610658 | ReceiverAcct: 3215260613618328 | SenderCountry: DE | ReceiverCountry: US | Purpose: CASH | CustomerID: 30b00d9b-82bd-4e97-a297-4c2057bf617f | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-3654 | Approver: EMP-5440 | SOF: Investment
TXID: ce2e1a42-8eeb-4b0f-b96f-da386c300363 | Timestamp: 2016-01-11T06:26:10 | Amount: 1328.65 | Currency: USD | SenderAcct: 2644249193429644 | ReceiverAcct: 7855098522600894 | SenderCountry: FR | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: c23c8521-b823-4f4a-b329-fc824aa89e8a | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-6286 | Approver: EMP-1252 | SOF: Investment
TXID: e4de05e4-fbba-4a15-a5e0-b14b0b78e31d | Timestamp: 1980-07-07T09:26:55 | Amount: 1792.17 | Currency: USD | SenderAcct: 4870568049575160 | ReceiverAcct: 0450489317346553 | SenderCountry: BR | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: ac01bf2a-dbd9-42ee-9e7f-308de2cc3da7 | RiskRating: High | KYC: False | Retention: 1 | Initiator: EMP-7688 | Approver: EMP-3625 | SOF: None
TXID: 2696784e-ffa2-4184-a61c-e3cc465f56de | Timestamp: 2005-08-20T04:04:52 | Amount: 9788.88 | Currency: GBP | SenderAcct: 4453956160962827 | ReceiverAcct: 5693070597181128 | SenderCountry: DE | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 1b643c66-b6d2-45d6-843d-1930ffdba1f6 | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-3347 | Approver: EMP-2822 | SOF: Gift
TXID: decd6766-569f-490d-83b6-2b3abbedc261 | Timestamp: 2009-11-12T17:21:10 | Amount: 115.03 | Currency: EUR | SenderAcct: 9353012624200057 | ReceiverAcct: 4873277364493068 | SenderCountry: FR | ReceiverCountry: BR | Purpose: CASH | CustomerID: a2432237-80ae-4fd0-8c54-92d1d3f82346 | RiskRating: Low | KYC: True | Retention: 1 | Initiator: EMP-7077 | Approver: EMP-1939 | SOF: None
TXID: f8c5ec0a-e0f7-41c3-9aa1-a6add5b06972 | Timestamp: 1984-10-29T22:02:22 | Amount: 1215.81 | Currency: USD | SenderAcct: 2464243375124664 | ReceiverAcct: 1140469349790375 | SenderCountry: CN | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 2bdc799a-518f-4f64-90a3-3939e6b3c7a3 | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-4876 | Approver: EMP-8077 | SOF: Gift
TXID: 3005437e-4d19-4d89-9e89-e0b36439b3c5 | Timestamp: 1985-07-30T00:13:00 | Amount: 14702.44 | Currency: EUR | SenderAcct: 3999590600461022 | ReceiverAcct: 7330733014766982 | SenderCountry: CN | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: d77da0fb-a4f6-4898-a8cd-773a9bdde57c | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-9289 | Approver: EMP-2604 | SOF: None
TXID: 048a8740-f629-47e1-8ab4-af1952023234 | Timestamp: 2010-04-11T11:56:50 | Amount: 13932.87 | Currency: EUR | SenderAcct: 3569346296999160 | ReceiverAcct: 7212907690450159 | SenderCountry: US | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: 14970627-78a4-4d9a-9fac-7efebfbe193c | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-2763 | Approver: EMP-3088 | SOF: Salary
TXID: e24290c3-fabf-40d4-b50d-8743b369f9cd | Timestamp: 2013-08-29T20:32:47 | Amount: 4749.65 | Currency: USD | SenderAcct: 3499295160952609 | ReceiverAcct: 8270923061185743 | SenderCountry: DE | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 30bb647b-ec96-4aff-a745-397c1d2f46dd | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-0031 | Approver: EMP-1446 | SOF: Salary
TXID: 3ffc2ded-f622-4d75-a300-d82320592eb9 | Timestamp: 1972-05-01T20:55:25 | Amount: 3331.14 | Currency: EUR | SenderAcct: 3888126849234083 | ReceiverAcct: 1076571714606890 | SenderCountry: US | ReceiverCountry: DE | Purpose: CASH | CustomerID: d1ade12b-d687-4a7b-85dc-c0c504f52250 | RiskRating: High | KYC: True | Retention: 1 | Initiator: EMP-8882 | Approver: EMP-9671 | SOF: None
TXID: 85e9ddb9-65a1-47f3-a2b4-625f27d86f40 | Timestamp: 1998-01-03T01:22:19 | Amount: 6160.34 | Currency: USD | SenderAcct: 3101618630092399 | ReceiverAcct: 6543615034982027 | SenderCountry: CN | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: e945b79d-313f-4d65-8501-fb7253647ebc | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-0488 | Approver: EMP-8771 | SOF: Investment
TXID: b6efd921-f9d2-44d9-b502-3a3c5b38b86b | Timestamp: 1971-09-11T14:16:41 | Amount: 3733.3 | Currency: GBP | SenderAcct: 2070686417859891 | ReceiverAcct: 6283774532322306 | SenderCountry: BR | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 038a2cbc-814a-4305-aae6-d6dc13cbd6d1 | RiskRating: Medium | KYC: True | Retention: 10 | Initiator: EMP-6071 | Approver: EMP-6061 | SOF: Investment
TXID: 62ba58f0-d0d0-4dae-9602-fecb0058fe38 | Timestamp: 2015-08-24T07:07:24 | Amount: 19094.95 | Currency: EUR | SenderAcct: 3618532848400547 | ReceiverAcct: 5799768630394604 | SenderCountry: DE | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 38f199ae-8d2f-4e5c-aa9a-5349d7f8c749 | RiskRating: High | KYC: True | Retention: 3 | Initiator: EMP-5810 | Approver: EMP-7331 | SOF: None
TXID: e5d9b741-4fb5-48b1-a7d3-cd08d41ab776 | Timestamp: 1995-11-16T04:51:06 | Amount: 707.65 | Currency: GBP | SenderAcct: 5308451086216214 | ReceiverAcct: 6961147015955890 | SenderCountry: BR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: f3d225d7-0a45-428b-913f-eca2f1338f75 | RiskRating: Medium | KYC: False | Retention: 1 | Initiator: EMP-9203 | Approver: EMP-7088 | SOF: None
TXID: 64a52c33-a41b-4726-947e-2d18fe35d798 | Timestamp: 1975-06-19T15:08:54 | Amount: 3803.06 | Currency: USD | SenderAcct: 3488281634862435 | ReceiverAcct: 3630485381287556 | SenderCountry: US | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: ef66d74c-a2ae-4206-98b4-4bab1927f25a | RiskRating: Medium | KYC: False | Retention: 7 | Initiator: EMP-9285 | Approver: EMP-4315 | SOF: Salary
TXID: 2224c205-c099-4380-85a7-9eff05aa8a9f | Timestamp: 2007-11-17T20:35:12 | Amount: 7104.51 | Currency: GBP | SenderAcct: 8052180391492659 | ReceiverAcct: 0121995242640037 | SenderCountry: FR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: bb22e36b-a8ca-4788-b738-b662ce1688e9 | RiskRating: High | KYC: True | Retention: 5 | Initiator: EMP-6297 | Approver: EMP-7710 | SOF: None
TXID: 242f7e04-6ae1-4a16-950d-c174f702ad20 | Timestamp: 2001-09-21T11:42:58 | Amount: 11171.71 | Currency: USD | SenderAcct: 4395750090891379 | ReceiverAcct: 6559842116979831 | SenderCountry: CN | ReceiverCountry: CN | Purpose: CASH | CustomerID: 9a540bbc-b143-4667-ab31-f9f75d904707 | RiskRating: Medium | KYC: False | Retention: 10 | Initiator: EMP-4873 | Approver: EMP-3811 | SOF: Gift
TXID: a0f9fb44-8a64-4fa4-b197-043423644266 | Timestamp: 2021-06-11T14:39:12 | Amount: 3936.19 | Currency: EUR | SenderAcct: 8528061598373068 | ReceiverAcct: 5093110689739018 | SenderCountry: DE | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: ea72a93f-05dc-4170-9074-628de00a8001 | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-0327 | Approver: EMP-5021 | SOF: Gift
TXID: b990849e-14a9-47cb-9d20-28f9a61c6952 | Timestamp: 2011-07-26T17:02:59 | Amount: 14417.93 | Currency: EUR | SenderAcct: 0858842406845667 | ReceiverAcct: 5847652757024926 | SenderCountry: DE | ReceiverCountry: CN | Purpose: CASH | CustomerID: 077e1db6-bca4-4875-a5ac-0521910ea84a | RiskRating: Medium | KYC: True | Retention: 10 | Initiator: EMP-4636 | Approver: EMP-9033 | SOF: Gift
TXID: f814762c-ad0c-4c14-beec-ce875c2e1112 | Timestamp: 1982-03-21T00:31:38 | Amount: 11056.74 | Currency: GBP | SenderAcct: 6917246049247850 | ReceiverAcct: 5788199076768435 | SenderCountry: DE | ReceiverCountry: BR | Purpose: TRANSFER | CustomerID: 5f73489c-1345-485c-ba8e-29178964ddcd | RiskRating: Low | KYC: True | Retention: 5 | Initiator: EMP-1089 | Approver: EMP-2872 | SOF: Investment
TXID: 2acc3843-42b0-4561-aeef-6cb3b1512283 | Timestamp: 1994-02-06T08:50:34 | Amount: 5609.13 | Currency: EUR | SenderAcct: 3581659218526374 | ReceiverAcct: 8025305445066503 | SenderCountry: US | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: ff734bd2-5bfe-4c8d-b930-8faebed80215 | RiskRating: High | KYC: True | Retention: 7 | Initiator: EMP-3797 | Approver: EMP-5388 | SOF: None
TXID: 3535cb58-bd63-4267-a267-36ff153362ed | Timestamp: 1996-03-02T16:19:33 | Amount: 10958.27 | Currency: USD | SenderAcct: 1904353242612487 | ReceiverAcct: 7307302325348794 | SenderCountry: US | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 8b66fd94-e150-482d-b696-7754055b0707 | RiskRating: Low | KYC: False | Retention: 3 | Initiator: EMP-9757 | Approver: EMP-1464 | SOF: Salary
TXID: 4be66594-8414-4d07-8f2d-35abe5a967a3 | Timestamp: 1984-09-01T22:37:21 | Amount: 8071.15 | Currency: USD | SenderAcct: 2435183168116694 | ReceiverAcct: 7645289729732074 | SenderCountry: CN | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: cc6fe3d1-791d-4886-a3c0-eb04743af662 | RiskRating: High | KYC: False | Retention: 5 | Initiator: EMP-5069 | Approver: EMP-5278 | SOF: Gift
TXID: f0ca52db-d08a-4599-91de-3d974550dbf8 | Timestamp: 2018-06-21T13:59:51 | Amount: 5911.42 | Currency: GBP | SenderAcct: 6898500750493179 | ReceiverAcct: 9340116179456414 | SenderCountry: US | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: 67c2b605-3d9b-46b2-b324-cfaa47fc8c4c | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-7449 | Approver: EMP-3842 | SOF: Investment
TXID: c7ddd3e3-d0a7-4d2c-a313-68d6c419df7b | Timestamp: 1993-03-31T06:19:36 | Amount: 6471.97 | Currency: EUR | SenderAcct: 6677173996492516 | ReceiverAcct: 3189546202584795 | SenderCountry: FR | ReceiverCountry: CN | Purpose: TRANSFER | CustomerID: 08705fad-ba6c-4302-b278-d1adcbb50a07 | RiskRating: Medium | KYC: True | Retention: 10 | Initiator: EMP-4218 | Approver: EMP-4068 | SOF: None
TXID: a21add5b-93fc-463a-a598-d534a77a1b0c | Timestamp: 2014-12-19T13:19:45 | Amount: 8215.83 | Currency: EUR | SenderAcct: 9385009351049197 | ReceiverAcct: 5891229394689382 | SenderCountry: BR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 70e79cac-3acd-4a92-919f-6fea56dbabc4 | RiskRating: Medium | KYC: False | Retention: 3 | Initiator: EMP-2621 | Approver: EMP-5642 | SOF: None
TXID: 6a8f1ecb-c343-4c67-9639-0f70a8127196 | Timestamp: 2010-01-06T17:24:17 | Amount: 91.25 | Currency: USD | SenderAcct: 7608152844141846 | ReceiverAcct: 0269866441394008 | SenderCountry: DE | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: d4a7eb5a-eb6b-41b1-8ad5-7c0a1b48e433 | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-9602 | Approver: EMP-6767 | SOF: Salary
TXID: a1867471-af72-4228-9753-754b72ced978 | Timestamp: 2013-09-10T18:16:03 | Amount: 7045.83 | Currency: EUR | SenderAcct: 8608198165807705 | ReceiverAcct: 0748056212215477 | SenderCountry: FR | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: fc34bd34-e0bb-4818-9941-a02e76d0125c | RiskRating: Low | KYC: False | Retention: 3 | Initiator: EMP-3952 | Approver: EMP-6539 | SOF: Salary
TXID: 6399a0bb-dfb6-4d16-8a35-efaa39f4c340 | Timestamp: 1992-06-29T03:32:50 | Amount: 3334.3 | Currency: GBP | SenderAcct: 6798472198352175 | ReceiverAcct: 1418695939733619 | SenderCountry: FR | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 45f15e4f-3106-4925-b164-4b4e484f4b6e | RiskRating: Low | KYC: False | Retention: 7 | Initiator: EMP-5533 | Approver: EMP-8360 | SOF: Salary
TXID: 3a6d7d9e-f162-4a6a-9437-afbcf33daaa1 | Timestamp: 2018-09-27T01:38:59 | Amount: 21291.56 | Currency: USD | SenderAcct: 3479610414042697 | ReceiverAcct: 3621226377235742 | SenderCountry: CN | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: 708e8dfd-da04-4193-b873-55e9ea0b719a | RiskRating: Medium | KYC: True | Retention: 3 | Initiator: EMP-2474 | Approver: EMP-0440 | SOF: Salary
TXID: fb923cf5-8431-4c34-b526-a76938db8750 | Timestamp: 1977-11-22T18:37:05 | Amount: 6013.12 | Currency: USD | SenderAcct: 1078818415301158 | ReceiverAcct: 9799599130178220 | SenderCountry: CN | ReceiverCountry: FR | Purpose: PAYMENT | CustomerID: 34369d30-9812-4283-a5de-c912cef65c09 | RiskRating: Medium | KYC: False | Retention: 5 | Initiator: EMP-5698 | Approver: EMP-6594 | SOF: Investment
TXID: ed557b98-f5f4-4305-8d81-317a742d153a | Timestamp: 1994-11-01T18:53:38 | Amount: 3644.53 | Currency: EUR | SenderAcct: 9549938331300813 | ReceiverAcct: 5077461792398795 | SenderCountry: DE | ReceiverCountry: US | Purpose: TRANSFER | CustomerID: e2eaa9aa-12f1-410d-993d-dfb7e0493bb1 | RiskRating: High | KYC: True | Retention: 7 | Initiator: EMP-2794 | Approver: EMP-1132 | SOF: Gift
TXID: 0297f1bf-1ded-4d20-b37c-9300180a36f2 | Timestamp: 2009-12-16T12:20:06 | Amount: 9767.31 | Currency: EUR | SenderAcct: 0973712525777097 | ReceiverAcct: 1051793978574040 | SenderCountry: FR | ReceiverCountry: DE | Purpose: CASH | CustomerID: 2c8f378b-e8fb-48e3-a6ab-9e87341ab028 | RiskRating: High | KYC: False | Retention: 1 | Initiator: EMP-1853 | Approver: EMP-8357 | SOF: Investment
TXID: 35ab4929-469b-45fc-b2e9-e34415a6b8bf | Timestamp: 2014-03-23T19:12:10 | Amount: 18296.58 | Currency: EUR | SenderAcct: 0768778060263222 | ReceiverAcct: 1677990016130224 | SenderCountry: BR | ReceiverCountry: US | Purpose: CASH | CustomerID: c029e678-3334-4ff4-8efe-42b45295db6f | RiskRating: Low | KYC: False | Retention: 10 | Initiator: EMP-2354 | Approver: EMP-9033 | SOF: Investment
TXID: e6f13b19-bcda-4e54-9ff4-644514ebc3a7 | Timestamp: 2024-11-16T17:37:23 | Amount: 4350.93 | Currency: GBP | SenderAcct: 8925207660759562 | ReceiverAcct: 4902339024172130 | SenderCountry: US | ReceiverCountry: BR | Purpose: PAYMENT | CustomerID: 9f169db5-70d0-4efc-b801-fa4f6c8eb003 | RiskRating: High | KYC: False | Retention: 7 | Initiator: EMP-2330 | Approver: EMP-0380 | SOF: Gift
TXID: 4665a04b-c23a-496a-a849-8bfeee729962 | Timestamp: 1985-01-15T00:56:37 | Amount: 715.41 | Currency: USD | SenderAcct: 3759670415816255 | ReceiverAcct: 4100986431519845 | SenderCountry: DE | ReceiverCountry: DE | Purpose: CASH | CustomerID: d544ec1b-4f11-4d51-87c6-83f08e8ce3b6 | RiskRating: High | KYC: True | Retention: 10 | Initiator: EMP-8144 | Approver: EMP-9090 | SOF: None
TXID: 71e314bd-5e65-4261-a737-267fb2d8a66b | Timestamp: 1991-12-05T05:32:51 | Amount: 9098.27 | Currency: EUR | SenderAcct: 9738814469390147 | ReceiverAcct: 2432831409948043 | SenderCountry: BR | ReceiverCountry: FR | Purpose: CASH | CustomerID: 334dc935-563e-4226-8fcf-4984f1d1ca14 | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-5886 | Approver: EMP-2010 | SOF: Gift
TXID: e8102f06-1968-4e01-956c-cd7dad509e4c | Timestamp: 1974-09-11T03:31:25 | Amount: 18122.11 | Currency: USD | SenderAcct: 8779114206692423 | ReceiverAcct: 0815726655725745 | SenderCountry: US | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: d58675a3-e609-45d3-a5e9-053713d31905 | RiskRating: Medium | KYC: False | Retention: 1 | Initiator: EMP-3015 | Approver: EMP-2535 | SOF: Salary
TXID: 1b87e2c3-dc94-4964-8883-c753a6209f68 | Timestamp: 2010-07-19T23:31:04 | Amount: 8981.81 | Currency: USD | SenderAcct: 3884170123117276 | ReceiverAcct: 9586378330521980 | SenderCountry: DE | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: 10934acf-ae79-498e-b746-a85cbfb2d733 | RiskRating: Low | KYC: False | Retention: 1 | Initiator: EMP-5111 | Approver: EMP-6644 | SOF: None
TXID: 9ac0c392-9b1a-4532-bebb-63d43c2f74c1 | Timestamp: 2019-04-23T15:48:53 | Amount: 13475.51 | Currency: GBP | SenderAcct: 2100702473065417 | ReceiverAcct: 7738732553685636 | SenderCountry: CN | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: a7cc9db1-158f-4131-9214-1d590721ae21 | RiskRating: Medium | KYC: True | Retention: 5 | Initiator: EMP-7782 | Approver: EMP-3116 | SOF: Salary
TXID: 36c66690-bf7a-4210-9eb6-a7b8210cad75 | Timestamp: 1989-09-14T23:45:07 | Amount: 3235.08 | Currency: GBP | SenderAcct: 1898416408082778 | ReceiverAcct: 8418327521109108 | SenderCountry: FR | ReceiverCountry: DE | Purpose: PAYMENT | CustomerID: de13dcc6-2e4e-4154-a2a1-62127d7fcd6f | RiskRating: High | KYC: False | Retention: 3 | Initiator: EMP-8355 | Approver: EMP-3807 | SOF: Investment
TXID: 0986c231-9164-4a71-a5c9-a0f603feaabb | Timestamp: 2011-02-23T23:25:18 | Amount: 7160.23 | Currency: USD | SenderAcct: 4833029462511995 | ReceiverAcct: 3920167510710941 | SenderCountry: BR | ReceiverCountry: CN | Purpose: CASH | CustomerID: 92ba2089-ae07-4aa2-82a4-42a7a23c0604 | RiskRating: Low | KYC: True | Retention: 1 | Initiator: EMP-2206 | Approver: EMP-6578 | SOF: Investment
TXID: c5de5226-4950-46d0-8183-8b3aca953868 | Timestamp: 1997-12-25T03:56:56 | Amount: 8302.82 | Currency: GBP | SenderAcct: 5884946567137101 | ReceiverAcct: 5279274941689407 | SenderCountry: BR | ReceiverCountry: FR | Purpose: TRANSFER | CustomerID: fb488d48-dc4d-4d2d-bc6c-962a82fed4ff | RiskRating: Low | KYC: False | Retention: 1 | Initiator: EMP-6473 | Approver: EMP-6605 | SOF: Salary
TXID: 3724a034-9c10-410d-8932-e3576bde02bc | Timestamp: 2021-03-20T11:43:49 | Amount: 1765.78 | Currency: EUR | SenderAcct: 7652183040140614 | ReceiverAcct: 8696894323118107 | SenderCountry: DE | ReceiverCountry: DE | Purpose: TRANSFER | CustomerID: cdb7c98a-f99b-4348-a2d2-e6632e81d21f | RiskRating: High | KYC: False | Retention: 1 | Initiator: EMP-6774 | Approver: EMP-7989 | SOF: Gift
TXID: 7f9073f0-529b-4ecf-865d-5c08dc67f9c4 | Timestamp: 2001-05-27T00:31:26 | Amount: 5243.45 | Currency: GBP | SenderAcct: 4130294316515699 | ReceiverAcct: 2155033084425655 | SenderCountry: FR | ReceiverCountry: US | Purpose: PAYMENT | CustomerID: 9dd609fb-cfa3-4214-89a4-1862e15f4a1e | RiskRating: Low | KYC: False | Retention: 5 | Initiator: EMP-2798 | Approver: EMP-0226 | SOF: Investment
TXID: 3d3ebfcf-78e7-4db7-bc49-9347b032196a | Timestamp: 2007-03-31T13:08:50 | Amount: 11170.39 | Currency: EUR | SenderAcct: 5472315158123227 | ReceiverAcct: 3907897294037890 | SenderCountry: FR | ReceiverCountry: CN | Purpose: PAYMENT | CustomerID: 4389af32-f56f-4ea2-a0b4-1d26f45a49a8 | RiskRating: Low | KYC: True | Retention: 7 | Initiator: EMP-2725 | Approver: EMP-6246 | SOF: Salary
